id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition
7950303290,499950,3,1.75,2060,3500,1,0,5
7968460240,257000,3,1.75,1330,36537,1,0,4
9827700105,549000,3,2,2330,3600,1.5,0,4
3536900030,1.60E+06,3,2.75,3040,21052,2,0,4
328000160,1.40E+06,5,3.75,3700,7920,3,0,3
6909700340,619000,3,2,1990,3000,1.5,0,5
829000160,311000,5,3,2020,5917,1,0,3
4077800376,600000,5,2.25,2980,7781,1,0,3
6154500030,1.08E+06,4,3.5,3990,5267,2,0,3
9828202325,436000,2,1,790,6600,1,0,3
795002190,205000,2,1,1060,8000,1,0,3
226059065,514000,3,2.25,2260,54014,1,0,3
8682280270,530000,2,2.5,1900,2983,2,0,3
7695370160,511000,5,2.5,3361,6983,2,0,3
3025300226,2.10E+06,4,1.75,3550,19865,2,0,3
241900160,370000,5,2.5,2740,5460,2,0,3
2461900550,500000,4,1.75,2040,6000,1,0,5
9206700060,710000,4,2.5,4070,129808,2,0,3
1997200060,270000,1,1,720,5196,1,0,3
5468700105,415000,3,1.75,2000,8400,1.5,0,4
5078400160,1.80E+06,5,4.5,4400,15580,2,0,3
6603000030,236000,3,1.75,1300,8976,1,0,3
8598200070,278000,2,2.5,1420,2229,2,0,3
5101402435,312000,3,2.25,1540,5338,1,0,5
8820902400,498000,3,3,2360,2750,2,0,3
1246700251,857000,4,3,3720,29043,2,0,3
5315101716,780000,3,1.75,1690,13500,1,0,4
5035300570,650000,3,2,2300,5000,1,0,4
4123400310,559500,4,1.75,1650,7088,1,0,3
4058802255,219950,2,1,990,6448,1,0,3
2141330560,671500,4,2.25,2130,8410,2,0,4
2725069121,813000,4,2.5,3320,52707,2,0,3
7682200340,182000,3,2.25,1960,8875,1,0,3
9518100059,203700,2,1,770,2500,1,0,3
1861400060,740000,4,1.75,2010,3600,1.5,0,3
2223059053,230000,2,1,800,17965,1,0,4
421049114,128000,3,1,910,11117,1,0,3
6703100140,345000,3,1,1200,6628,1,0,4
6127010890,663000,4,2.5,3570,6246,2,0,3
8898700960,329950,3,2.5,1820,8085,2,0,3
486000597,1.05E+06,3,2.25,2930,7005,3,0,3
7175300045,402300,3,1.75,1480,4050,1,0,3
3073500045,492000,4,2.5,3305,16164,1.5,0,5
2407900550,448000,4,2.5,2230,5000,1,0,3
5379802650,273000,3,1,1560,7800,1,0,3
4364700990,335000,3,1,1030,7200,1,0,3
2158900140,695000,3,3.75,2380,3600,1.5,0,3
3235100075,279000,3,1,1010,7903,1,0,3
2887701940,485000,2,1.75,2060,2700,1,0,3
7399200510,383000,4,2.5,2370,10580,2,0,3
3578600045,490000,4,2.5,2242,37451,2,0,3
9406500310,240000,2,1.5,1078,1263,2,0,3
1560100135,285000,2,1,890,7250,1,0,3
1326069094,524950,3,1.5,2700,24539,2,0,3
3396830310,729000,4,2.5,2450,27081,2,0,3
4040400340,460000,3,1.75,1420,8250,1,0,4
7234601221,687500,3,1.5,1280,2114,1.5,0,3
6065301040,1.17E+06,5,2.75,2910,15118,1,0,5
2600010390,825000,4,2.25,2430,10050,2,0,4
6679000560,314950,2,2.5,1860,6359,2,0,3
6743700335,470000,3,2,1800,12669,1,0,3
2207000060,500000,3,1.5,1960,8815,1,0,4
1900000060,313000,3,1.5,1550,7260,1.5,0,2
1232001480,445000,2,1,840,3840,1,0,4
9835800320,300000,4,1.75,2080,8750,1,0,4
9285800055,619500,4,2.5,2210,5077,1.5,0,4
3438500677,305000,3,1.5,1210,5240,1,0,4
3879901290,874000,3,2.5,1350,941,3,0,3
3905040060,477500,3,2,1860,5146,2,0,3
9530101290,700000,3,2,1940,4500,1,0,3
5104532030,515000,4,3.5,3400,5222,2,0,3
6411600045,590000,4,2.5,2240,9385,2,0,3
1796360990,205000,3,1.75,1170,8239,1,0,3
9264911550,310000,3,3.25,3130,9302,2,0,3
7715800310,442500,2,2.25,1510,7280,2,0,3
3407700012,1.08E+06,4,3.5,3740,41458,2,0,3
2322069116,530000,4,2.5,2690,46609,2,0,3
4058800875,343500,4,1.75,1760,6204,1,0,4
8113101070,334900,4,1.75,2180,4066,1.5,0,3
9512501370,544300,4,1.75,1560,9000,1,0,5
3670500465,370000,3,2.5,1780,4050,2,0,3
8856950310,245000,3,1.75,1260,6908,1,0,3
4315700505,535000,4,1.75,1570,3250,1.5,0,5
3046200125,202000,2,1,740,6550,1,0,4
2922701420,490000,4,2.25,2020,4960,2,0,3
6430500238,651500,4,1.5,1500,3075,2,0,5
6031400071,270000,4,2.5,1670,8056,1,0,3
1854750030,1.16E+06,3,3.5,3620,8072,2,0,3
7950302121,289000,2,1.5,1010,1309,2,0,3
1421069117,240000,3,1.5,1460,13503,1,0,4
1370803510,790000,3,1.75,1790,6117,1,0,3
1559900140,350000,3,2.25,1760,9621,2,0,3
2734100738,246950,3,3.5,1790,1682,2,0,3
7007700030,400000,3,1,1050,6000,1,0,3
7702020030,533000,4,2.5,2590,6394,2,0,3
1795500060,198400,3,1,1040,8645,1,0,4
3303860030,495000,4,2.5,4060,8547,2,0,3
7701960990,862000,4,2.5,3190,14565,2,0,3
5453700060,875000,4,1.75,2180,9726,1,0,4
2143700935,317000,6,3.5,2120,5840,2,0,5
9485300560,325000,4,2.75,2110,6838,2,0,4
3693900135,615000,2,1.5,1210,5000,1.5,0,5
7212650990,334950,4,2.5,2410,7846,2,0,3
1245001659,775000,3,2.5,1980,7807,2,0,4
6071300550,600000,4,2.5,2370,9135,1,0,4
4083306620,565000,3,1.75,1720,2218,1.5,0,3
8122100392,292500,2,1,750,5026,1,0,4
5418500800,825000,3,2.25,2510,10418,1,0,3
2421059036,495000,3,2.5,2577,156816,2,0,3
952000310,525000,3,1.5,1540,4773,2,0,3
5694501195,438600,1,1,720,2500,1,0,3
2872900390,507000,3,2.25,1810,8158,1,0,3
1502400140,275900,3,1.75,1380,8400,1,0,3
3860900003,1.17E+06,4,2.5,2570,6251,2,0,3
1180003435,275000,4,1.75,1690,6000,1,0,3
6430000070,355000,3,0.75,1420,3060,1,0,4
5530000030,233000,4,2,2130,9579,1,0,4
5700000465,666000,3,2.5,3000,5000,1.5,0,4
3211100570,317500,4,2.5,2150,9000,1,0,4
9536601331,420000,4,2,2280,10319,1,0,4
985000955,290000,4,2,1560,8800,2,0,5
323059208,320000,3,2,1880,10758,1,0,5
4221270350,650000,3,2.5,2320,5284,2,0,3
3768000030,325000,3,1.75,1010,7171,1,0,4
7211401610,165000,3,1,1120,5000,1,0,3
9542000340,500000,3,1.75,1560,16194,1,0,3
2426049078,443000,4,1.5,1860,12197,1,0,3
5438000160,213400,3,1.5,1150,8686,1,0,4
259600890,480000,4,1.75,1920,9380,1,0,3
8732190200,275000,4,2.25,2490,7233,1,0,3
3395040200,299880,3,2.5,1460,3044,2,0,3
6362900171,499950,3,3.5,1820,1501,2,0,3
2154500060,1.71E+06,5,3,4290,17100,1,0,3
5706200370,550000,4,2.75,2230,9460,1,0,5
1402950240,300000,4,2.5,2070,7476,2,0,3
4141800030,920000,3,1.75,2480,4000,1,0,3
3426049284,2.30E+06,4,3.25,4110,15929,2,1,3
3658700510,620000,4,2.75,2290,3060,1.5,0,5
2220069196,253500,3,1,1220,20400,1,0,5
5700004485,978000,4,2.75,2620,13777,1.5,0,4
1328320350,387500,4,2.5,3190,9856,2,0,3
3432500310,325000,3,1,850,6906,1,0,3
9274200318,568000,3,2.5,1740,1308,3,0,3
3034200550,525000,4,2.5,2140,7754,2,0,3
2078500350,560000,3,2.5,2070,12708,2,0,3
7203101290,394000,3,2.5,1680,4075,2,0,3
9287801455,484950,2,1,1000,4956,1,0,4
9472200060,1.30E+06,3,2.75,3340,12690,1,0,3
869700060,315000,3,2.5,1260,2767,2,0,3
4298100060,590000,4,2.25,2430,32496,1,0,3
7211402105,106000,1,1,560,5700,1,0,3
7135520260,751000,3,2.5,3380,9528,2,0,3
9222400565,474000,2,1,1100,3500,1,0,5
7116500125,189000,2,2,1700,3171,1,0,5
7202290320,440500,3,2.5,1600,3172,2,0,3
9808630260,1.02E+06,3,2.5,2605,2216,2,0,4
8682310310,589000,2,2,1850,4667,1,0,3
4137000700,273000,3,2.25,1830,7651,2,0,3
5119400075,950000,3,3.25,3050,18892,1,1,4
8857100060,277700,2,1.5,1240,1055,2,0,3
3329510200,299900,3,2.25,2100,8163,2,0,3
7789200070,235000,3,1,1250,15603,1,0,4
6140600049,464000,2,2,1230,4800,2,0,3
9324320030,281000,3,1.75,1690,9826,1,0,4
2555900030,320000,3,1,1520,8870,1.5,0,4
8662500350,282000,4,2,1890,6302,2,0,3
7856601040,745000,4,1.75,1990,8900,1,0,4
109200390,245000,3,1.75,1480,3900,1,0,4
6870300060,470000,3,2.5,2120,2374,2,0,3
2734100732,216650,3,3.5,1480,1077,2,0,3
7201900370,440000,3,1,1250,8412,1,0,4
3904960700,590000,4,2.5,2010,7972,2,0,4
2225059240,935000,5,2.5,3150,35283,1,0,3
4397650160,848000,3,3.5,3010,5717,2,0,3
3629860060,827500,5,4.25,3920,5823,2,0,3
4083305085,1.13E+06,6,3,2880,3192,2,0,4
518500700,630000,2,2.25,2550,5663,1,0,3
3580900260,340000,5,1,1120,9022,1.5,0,4
1974300060,570000,4,2.75,3140,10918,1,0,3
624069035,2.75E+06,4,4,4130,5575,2,1,4
5152980070,514500,4,2.5,2990,9614,1,0,4
2624039114,360000,2,1,1120,12625,1,0,3
4337000200,228900,4,1.5,1570,8775,1,0,3
7203100550,660000,3,2.75,2210,4000,2,0,3
2782100260,647000,4,2.5,2390,5800,2,0,3
1737320060,366000,3,1.75,1520,8625,1,0,3
7972604001,354000,5,1.75,1830,7986,1,0,4
2719100240,850000,4,3.5,2640,5900,2,0,3
3904990570,496700,3,2.5,1740,5782,2,0,4
7399000350,300000,3,2,1550,8300,1,0,4
6400700189,390000,3,1,1040,8075,1,0,4
4305200070,350000,3,2.25,1640,7200,2,0,4
2201500240,475000,3,1.75,1260,10065,1,0,3
3277800729,275000,3,1.5,1170,1174,2,0,3
2525310320,290000,3,1.75,1590,13500,1,0,4
2215901840,199000,3,2.5,1750,6725,1,0,3
1796700160,279900,4,2.5,1770,4338,2,0,3
4218400671,1.66E+06,4,2.25,3530,5500,2,0,3
6415100350,405000,3,2.5,2160,10200,1,0,3
7504020400,615000,4,2.25,2360,15860,1,0,3
8732190070,268000,3,1.75,1980,12543,1,0,3
2826049200,451000,4,1.5,1620,5444,1.5,0,3
8682292190,850000,2,2.75,2700,9854,1,0,3
2524049250,1.18E+06,5,2.25,3270,16553,2,0,5
7972603385,245000,2,1,870,6150,1,0,3
4454800060,450000,2,1.75,840,3340,1,0,3
8910500226,370350,3,3.5,1340,1168,2,0,3
1972202505,543000,3,2.5,1540,1256,3,0,3
6303400520,265000,2,2,1650,8975,1,0,5
7852020340,497000,3,2.5,2630,4611,2,0,3
3824100041,419000,4,2.25,1880,9727,1,0,3
3904990260,545800,4,2.5,1980,4500,2,0,3
204000140,403000,3,1,1500,10730,1,0,3
6083000071,195000,3,2,1230,8235,1.5,0,3
6819100111,1.13E+06,4,2.5,2520,2600,2,0,5
7806210400,255000,5,1.75,1970,8925,1,0,5
4375700055,500000,2,1.5,1520,8040,1,0,5
207500012,855000,4,2.75,2600,5390,1,0,4
2731600045,390000,4,2,2290,9200,1.5,0,3
1953400570,339000,3,2,1979,8470,1,0,4
2883200139,1.33E+06,4,3.5,2170,3672,2,0,3
3345100251,429900,4,1.5,1820,17918,1,0,4
1387301740,370900,3,1.5,1200,8560,1,0,4
3214200070,457500,3,1,1210,7636,1,0,4
1937300193,499000,4,2.5,1970,2601,2,0,3
2821049082,225000,2,1,1040,11500,1,0,5
2207500200,615000,3,1.75,1920,4000,1,0,3
9528104286,455000,2,1.5,1020,1146,3,0,3
8901001170,458000,3,1,1660,7500,1,0,4
3260200200,580000,3,2.25,1670,7416,1,0,4
1853080640,966000,5,4.5,3810,8019,2,0,3
986000045,240000,4,1.75,2020,10332,1,0,3
4322200105,229050,1,1,420,3298,1,0,4
1453600681,328500,3,2.25,1390,1407,3,0,3
3365900041,319000,3,1.5,2010,10100,1,0,4
9294300070,650000,4,2,1820,5000,1.5,0,3
5096300140,398500,3,2.5,1630,1971,2,0,3
985001275,250000,1,1,800,16306,1,0,2
6669200370,815000,3,2,2270,11989,1,0,4
3885806840,1.07E+06,3,2.75,2290,5002,2,0,4
2025079037,510000,3,2.25,2750,219542,2,0,3
3812400202,156000,2,1.75,590,6138,1,0,2
4136880140,254500,4,2.75,2570,7264,2,0,3
258500059,760000,3,2.5,2050,15020,1,0,3
8016250140,210000,3,2.5,1610,6732,2,0,3
5153100030,349950,3,2.5,2140,7715,2,0,3
1377800135,676000,3,2,1730,6784,2.5,0,4
7549800045,475000,4,3.5,2440,3052,2,0,3
3179101070,880000,4,2.75,3220,4392,1.5,0,4
629800520,1.21E+06,4,3.25,4330,26162,2,0,3
7129302800,420000,3,1.5,1780,5000,1,0,4
2450000320,607000,3,1,1230,8114,1,0,4
6804600990,475000,4,1.75,2160,19283,2,0,3
3389900800,395000,2,1.75,1400,2500,1,0,5
524059208,650000,4,1.75,1900,10454,1,0,4
1523069128,625000,5,2.75,2910,85377,1,0,4
5701700640,849000,3,3,2960,42159,2,0,3
4077800247,429950,3,1.5,2010,9480,1,0,3
3629860160,825000,3,2.5,3760,5260,2,0,3
2877102180,505000,2,1,1020,5000,1,0,4
7203101610,265000,2,1,1290,2828,2,0,3
3342100685,283000,3,1,890,8400,1,0,4
3575301550,560000,3,2.75,1620,7500,1,0,5
1829300260,765000,4,2.5,3360,13636,2,0,3
6071000030,610000,5,2.75,2930,31411,1,0,4
4099100260,589000,3,2.5,2940,4799,1,0,3
3365900520,192500,3,1,1080,8580,1.5,0,3
8964800890,3.20E+06,3,3.25,4560,13363,1,0,3
7977200055,550000,3,1,1010,6120,1,0,3
7589700106,460000,2,1.5,1790,3760,1.5,0,4
9324300030,264500,4,2.25,2060,11385,1,0,4
5347200070,339000,3,1,1150,2496,1,0,3
2771600550,950000,4,3.5,4030,4200,3,0,3
5456000135,677500,3,1.75,2020,9718,1,0,3
629811360,690000,4,2.5,2740,8120,2,0,3
1354600160,312000,4,2.25,1930,7452,1,0,3
8566100160,840000,5,1.75,2500,11617,1,0,4
5104520550,357500,3,3.5,2080,5100,2,0,3
2819100140,675000,3,1.5,1460,6480,1,0,4
7298020140,515000,3,2.75,3290,11441,2,0,4
8929000140,491234,4,2.5,1540,1860,2,0,3
9407600070,290000,3,2,1310,6265,1,0,3
2896000510,490000,4,2.5,2120,7820,1,0,3
1938000140,810000,4,2,2920,10424,1,0,5
4331000400,252000,3,1.5,1150,13200,1,0,3
4031700030,299999,3,2.5,2380,9719,2,0,3
1722800860,400000,3,2.75,2220,5000,2,0,3
2491200955,530000,5,2,3020,6000,1.5,0,5
2013802030,357000,3,2,2460,53882,1,1,3
1923300135,365000,3,1.75,1820,5555,1,0,4
2391600335,804000,4,2.5,2620,5060,2,0,3
2425039017,808250,3,2,1750,2640,1,0,3
6752600320,360000,4,2.5,2020,7289,2,0,3
193300140,240000,3,1.75,1240,10956,1,0,3
5651010320,335000,2,2,1380,5840,1,0,3
243000045,380000,3,1.75,1920,8775,1,0,3
1558100398,350000,3,1.75,1680,250470,1,0,4
4204400339,194000,3,1,1400,7955,1,0,3
9567800140,310000,3,1,1240,7194,1,0,3
4046500140,315000,3,1.75,1410,15134,1,0,3
2115510160,258950,3,1.75,1440,8050,1,0,3
9828702518,479000,2,2.25,1230,932,2,0,3
3888100117,510000,5,1.5,1550,9750,1,0,4
1775900140,400000,3,2,1760,6875,1,0,4
6645950070,1.45E+06,4,3.5,5000,38012,2,0,3
6840701160,680000,5,2,2140,5000,1.5,0,4
1336800240,1.75E+06,6,3,3510,5760,2.5,0,4
3830200140,335000,3,1.75,2010,9417,1,0,4
2473510260,460000,5,2.5,3390,9760,1,0,5
5056500260,440000,4,2.25,2160,8119,1,0,3
8682280260,412250,2,2,1300,2983,1,0,3
7338000800,185000,3,1.5,1280,4031,2,0,4
3260701160,286500,3,2,1840,8140,1,0,4
3793500510,422000,4,2.5,3200,6691,2,0,3
9485950340,408000,3,2.25,2800,35362,2,0,3
2011400662,306500,2,1,1390,19988,1,0,4
6699940320,359900,4,2.5,2600,5188,2,0,3
6134500070,560000,3,2.5,1960,6058,2,0,3
8807810890,259875,3,1,1250,21303,1,0,3
6453300055,188000,1,1,550,16345,1,0,3
1118001820,1.14E+06,4,3.25,2500,5801,1.5,0,3
8570900023,255000,3,1,1250,10094,1,0,4
629000510,1.19E+06,4,2.75,3020,8622,2,0,3
2028701000,635200,4,1.75,1640,4240,1,0,5
7147400045,355000,3,1.75,1870,8250,2,0,3
3180100023,544000,3,2.5,1760,1755,3.5,0,3
1032000079,402000,3,1.5,1320,3145,2,0,3
7010700860,575000,4,1.5,1430,4163,1.5,0,3
5547500070,216000,3,1.75,1580,9705,1,0,4
7237501040,1.20E+06,4,3.5,4170,9748,2,0,3
7284900030,850000,4,3.25,3090,6744,2,0,3
3277801646,238000,3,2,1020,1204,2,0,3
8722101370,625000,4,1.75,2180,4431,1.5,0,3
2436200200,1.11E+06,5,3.25,3350,4000,2,0,4
2716600273,820000,3,2.5,2510,5503,2,0,3
1795700030,355000,3,2.5,1880,5290,1,0,3
9421500160,495000,4,1.5,1810,7998,1,0,3
4139910030,1.30E+06,5,2.5,4170,33310,2,0,4
3080000030,398750,3,2.5,2230,4000,2,0,3
2568200070,835000,4,2.5,3650,7784,2,0,3
1546600565,705000,6,2.75,2830,10579,1,0,4
9187200045,625000,4,1.5,2120,5000,2,0,4
8078450340,550000,4,2.5,2090,6926,2,0,3
9297301535,540000,3,1.5,2600,5085,1,0,4
6431000196,519000,2,1,830,2820,1,0,4
9406520260,311000,4,2.5,1975,8734,2,0,3
9510900140,305000,4,2.5,1900,7000,1,0,2
7932600140,395000,4,2.75,2640,35070,1.5,0,3
7864500140,275000,4,1.5,1610,6923,1,0,3
3629960550,450000,3,3.25,1770,1863,2,0,3
2239000016,324000,2,1,1070,6000,1,0,3
1069000070,2.80E+06,5,3.25,4590,12793,2,0,5
1972201550,565000,4,1,1540,2452,1.5,0,4
5469000140,373000,4,1.75,1590,7920,2,0,4
7871500685,613000,2,2,1170,1890,1.5,0,4
7214820200,614000,4,2.25,2880,9996,1,0,4
6072300800,595000,4,1.75,2510,8989,1,0,4
6817801040,440000,2,1,1280,12086,1,0,3
6117500160,425000,3,1.5,1570,12412,1,0,3
5100401516,407000,2,1,740,6380,1,0,3
6751100125,472000,3,1.5,1740,9038,1,0,4
2771602420,472000,3,2.5,1180,1262,3,0,3
3585900045,1.25E+06,5,2.75,2960,28300,1,0,4
2492200055,412000,3,1.75,1880,5752,1,0,4
461004730,717000,3,1,1150,5000,1,0,3
4038000055,425000,3,1,1320,7076,1,0,4
4338800685,299999,4,2,1640,7200,1,0,5
2215901230,254000,3,2,1470,7694,1,0,4
2730000270,178500,3,1,900,10511,1,0,4
2397100560,800000,3,1.75,1510,3600,1,0,5
5100403754,420000,3,1,1440,5623,1,0,4
5634500891,319900,2,1,1380,9251,1,0,3
3834000004,350000,2,1.5,1150,7552,1,0,3
5569700075,968000,6,2.75,3610,17580,1,0,5
476000338,491000,3,2,1250,1306,3,0,3
3299610260,948000,3,2.5,3510,9824,2,0,3
4441300075,900000,3,2.5,2260,9577,2,0,3
1796200140,270000,3,1.75,2840,9800,1,0,4
5029451230,198000,3,1.5,1430,7347,1,0,3
2523039282,250000,2,1,1420,21158,1,0,3
3629971290,615000,4,2.5,2120,3720,2,0,3
8078350520,550000,3,2.5,2080,7749,2,0,3
3395380200,190000,2,2.5,1370,3438,2,0,3
1687910200,629000,4,2.25,1900,11171,1,0,3
3818700016,434000,3,1.75,1660,8301,1,0,5
9842300036,415885,3,1,1310,4163,1,0,4
4206901550,550000,3,2.5,1840,3035,1,0,3
3878900681,272000,1,0.75,1040,6034,1,0,3
2195700270,665000,3,2.5,2610,35000,2,0,3
2824059128,510000,3,2,1990,7405,1,0,5
7635801370,530000,3,2,3080,17700,1,0,4
1775910270,355000,3,1,1200,16000,1,0,3
5245400030,255000,4,1,1250,9102,1,0,3
2600400030,790000,4,2.75,2640,9000,2,0,3
3860900111,695000,5,1.75,1790,9335,2,0,5
9558800030,255000,2,2,1140,8400,1,0,2
255000270,410000,3,2.25,1790,5794,1.5,0,3
3526039074,650000,4,2.75,1910,16532,1,0,4
4083304355,675000,4,1.75,1530,3615,1.5,0,4
6840701610,332888,2,2.5,1050,1029,2,0,3
2212200270,300000,3,1.75,1730,6900,1,0,4
2203500140,320000,4,1.5,1100,11824,1,0,4
9353301070,342500,5,2.25,2100,10726,1,0,4
1326059185,752875,4,2.5,2800,72309,2,0,3
46100350,1.73E+06,5,3.5,5000,26540,2,0,3
7987400316,255000,1,0.5,880,1642,1,0,3
3971702325,244000,3,2.5,1470,9337,2,0,3
7419500200,1.42E+06,5,3.25,3950,11438,2,0,3
923049468,218000,3,1,980,12812,1,0,3
5589300435,359000,4,1,2180,10617,1.5,0,3
3303990030,840000,4,2.75,3040,13559,2,0,3
2926069083,900000,5,3.75,4130,226076,2,0,3
3622059157,205000,4,1.75,1850,65340,1.5,0,4
5466350160,205000,3,2.5,1600,7295,2,0,2
4174600262,500000,2,1.5,2070,5432,2,0,3
9477940390,510000,4,2.5,3180,5405,2,0,3
1126069045,1.14E+06,6,4.25,6900,244716,2,0,4
6096500105,1.55E+06,4,2.25,2640,3000,2,0,3
2923069037,210000,3,1.5,1920,61014,1,0,3
5649300160,597500,3,1.75,2030,32565,1,0,3
3121059036,400000,2,1,1140,101529,1.5,0,3
6136900045,412000,3,1,1660,6992,1,0,5
2426039247,299950,2,1.5,1390,1756,3,0,3
8818400340,1.08E+06,4,3,2490,4325,1.5,0,3
7429000240,422500,4,2.5,2550,8824,2,0,3
3888100030,410000,3,2,1270,10227,1,0,4
5699000070,1.40E+06,4,3.25,2980,7000,2,0,3
8731982470,245000,3,2,1470,8000,1,0,4
6899990200,720000,4,3,3550,12327,1.5,0,4
4154300505,315000,2,1,780,7200,1,0,2
9268710140,191950,2,2.5,1390,1302,2,0,3
9290860140,455000,4,2.5,2440,5001,2,0,3
5708500270,523000,3,1.5,1260,3135,1.5,0,3
16000200,250000,3,2.25,1640,4420,2,0,4
1352300520,294000,3,3,1670,4120,1.5,0,3
5207200160,490000,3,2.25,2380,6000,1,0,3
9284800844,310000,4,1,1030,5750,1,0,3
5602000105,265000,3,1.5,1560,10489,1,0,5
3585220340,402000,4,1.75,1640,10500,1,0,4
220069083,705000,2,2.5,2200,188200,1,0,3
5104531290,589450,4,2.5,3190,7941,2,0,3
8125200273,219950,3,1.5,1200,8404,1,0,3
3176600105,750000,3,2.25,2250,5301,2,0,4
6821101275,478000,2,1.75,1960,6000,1,0,4
5379802090,170000,3,1,1250,7015,1,0,3
3211240320,489950,4,2.25,2640,31941,1,0,4
486000520,1.37E+06,2,2.25,2460,16940,1.5,0,4
705710640,319950,3,2.5,1700,7000,2,0,3
2185000685,208417,2,1,840,4200,1,0,3
7518502030,410000,4,2,1900,5100,1,0,3
4078300024,590000,4,2.75,2160,4205,1,0,3
6071400710,648000,3,1.75,1610,10229,1,0,5
4136950200,255000,3,2.5,1720,6194,2,0,3
9527300200,465000,4,2.75,2190,3267,2,0,3
6071000310,622000,4,1.75,3020,10714,1,0,5
9183702220,306000,3,1.75,1980,9800,1,0,3
369000045,617000,3,2.5,1880,5500,2,0,4
2826049117,438750,3,1.75,1610,6480,1,0,4
811000055,1.28E+06,4,3,3260,4500,2,0,3
7154200070,995000,5,3.25,3970,8029,2,0,3
2303900045,1.58E+06,4,2.5,4570,74487,2,0,5
1254200045,635000,5,2.75,2620,5500,1.5,0,3
8731730710,215000,3,1,1180,9000,1,0,4
9528104109,530000,3,2.5,1365,1090,3,0,3
3298700012,295000,2,1,720,4125,1,0,4
7967700570,245000,3,2.25,1350,6775,1,0,3
1402200140,400000,6,2.5,3060,17112,1,0,4
3797300140,303000,3,2.75,1850,8820,2,0,4
2481200140,330000,3,1.75,1320,9675,1.5,0,4
3582900310,700000,3,1.75,1990,13000,2,0,3
1352300990,126000,1,1,610,4400,1,0,3
1525059074,850000,4,1,2500,35802,1.5,0,3
3876000710,405000,3,2,1440,7425,1,0,4
1994200260,869900,6,4.5,2750,4400,2,0,3
1121000058,485000,3,1.75,1790,6775,1,0,3
1407300012,400000,2,2,1050,1173,2,0,3
1565930070,299950,3,2.5,1780,4650,2,0,3
3574900030,585000,4,2.5,2200,9099,2,0,3
5100401441,495000,4,2,1720,5413,2,0,3
3629940160,2.20E+06,5,4.5,5840,17168,2,0,3
7715800390,447000,3,2.25,1520,14080,2,0,3
1682000160,206000,3,1,1320,9239,1,0,4
952007055,500000,3,1,1070,4600,1,0,3
3790700070,302500,4,2.5,1990,5511,2,0,3
3134100023,1.25E+06,4,4.25,4980,13000,2,0,3
1862400292,391000,2,1,890,5423,1,0,3
4123800270,250000,3,2,1440,5457,2,0,3
3448700070,435000,4,2.5,2440,5350,2,0,3
9133600135,160000,4,2.25,1800,14722,1,0,3
6163901913,451000,5,3,2260,6508,1,0,3
1446403305,206000,2,1,810,7158,1,0,5
59000445,590000,4,2.75,2240,5400,2,0,4
7510700030,695000,3,2.5,4560,17622,2,0,4
1722059222,350000,3,1.5,1550,40752,1,0,5
8127700132,1.24E+06,5,3.5,3180,4628,2,0,3
1774000030,395000,6,2.25,2950,11200,1,0,4
4058800135,419000,5,3,2190,9652,2,0,3
8682281600,592350,2,2,1570,4665,1,0,3
8562740520,855000,5,3.25,3420,5669,2,0,3
3982700125,771000,4,2.5,2420,7200,2,0,3
1120069036,325000,3,2.25,1570,43350,1,0,4
3592500800,1.85E+06,5,3.25,3680,6060,2,0,5
7905200310,545000,4,1.75,1910,6731,1,0,4
7577700136,615000,3,1.75,1780,5175,1,0,4
2629600016,625500,2,1,2160,7439,1,0,4
9262800002,232000,3,1.5,1460,15000,1,0,3
2892700041,168000,3,1.5,1370,7439,1,0,4
4136950070,260000,3,2.5,1500,7401,2,0,3
2354300550,460000,3,1.75,1210,7500,1,0,3
7740100260,900000,3,2.5,2850,11535,1,0,3
6163901352,289950,3,1,1090,8280,1,0,3
2025700200,265000,3,1.75,1450,5858,1,0,4
1775801090,465000,4,2.25,1820,20349,1,0,5
1138000070,370000,3,1.5,1320,7201,1,0,3
1823049046,240000,2,1.5,1670,9880,1,0,4
7227801580,232000,4,2,1440,5911,1,0,5
4364700875,237502,3,1,980,7560,1,0,3
8127700390,1.28E+06,4,3.5,4340,5500,2,0,3
9560500105,957000,4,2.25,2860,11545,1,0,4
8651411420,218000,3,1.5,1140,4875,1,0,5
1274500240,205000,3,1.5,1120,8366,1,0,3
3278602190,350000,3,3.25,1460,1592,2,0,3
873900240,256000,4,2.5,2050,5787,2,0,3
3834000520,275000,3,1,1250,7654,1,0,3
4224100030,372000,4,2.5,2520,9604,2,0,3
5710500060,688888,3,3.25,2580,9825,1.5,0,4
203101370,170000,2,1,1200,24792,2,0,2
4039300140,530000,5,2.25,2140,7910,1,0,3
3629920990,905000,4,3.25,3440,7661,2,0,3
6882510060,365000,4,2.5,1800,5070,1,0,5
2597150270,312000,4,2.5,1790,10584,1,0,4
4365200445,400000,2,1.75,1250,7680,1,0,3
6145601819,278750,2,2,800,5765,1,0,4
3447000030,510000,3,2,1410,11995,1,0,4
4442800162,527700,2,2.25,1330,806,3,0,3
1698900075,740000,4,2.75,2890,4000,1.5,0,4
9432750070,512000,4,2.5,2550,17209,2,0,3
3204850140,362000,5,2.5,2880,8216,2,0,3
1446401550,225000,3,1,660,6600,1,0,4
3904901840,491500,3,2.25,1470,4322,2,0,3
